parameter,r_hat,ess_bulk
z_state|RO|2021-07-25 00:00:00,1.0133211575614212,103.4204322154123
z_state|RO|2021-08-01 00:00:00,1.0095271126149452,105.1835317006299
z_state|RO|2021-08-08 00:00:00,1.0168826480938147,111.90171658080968
z_state|RO|2021-08-15 00:00:00,1.0050210776354893,135.34912518295712
z_state|RO|2021-08-22 00:00:00,1.0149377724512185,114.44501675005978
z_state|RO|2021-08-29 00:00:00,1.0054313565044406,123.83312186185479
z_state|RO|2021-09-05 00:00:00,1.0078202705085586,113.99680668611892
z_state|RO|2021-09-12 00:00:00,1.0083293816724948,99.88814382283445
z_state|RO|2021-09-19 00:00:00,1.0138074121140601,100.6007601278379
z_state|RO|2021-09-26 00:00:00,1.0123025221583497,111.43583830414522
z_state|RO|2021-10-03 00:00:00,1.0174002565065712,83.48842431076663
z_state|RO|2021-10-10 00:00:00,1.0112312157291017,126.85927645947129
z_state|RO|2021-10-17 00:00:00,1.0089428599560517,135.67223424857622
z_state|RO|2021-10-24 00:00:00,1.0223789715967142,110.7007449007572
z_state|RO|2021-10-31 00:00:00,1.0198786428286837,109.42716357467289
z_state|RO|2021-11-07 00:00:00,1.0242665397380135,101.14184844999053
z_state|RO|2021-11-14 00:00:00,1.0111711629287505,105.16363377325078
z_state|RO|2021-11-21 00:00:00,1.0129539467574922,103.28607852619079
z_state|RO|2021-11-28 00:00:00,1.0256947052755352,106.85774255369786
z_state|RO|2021-12-05 00:00:00,1.0148508654469888,110.18662719618983
z_state|RO|2021-12-12 00:00:00,1.017620798460089,104.41347843489454
z_state|RO|2021-12-19 00:00:00,1.0278114728984529,100.6101602588969
z_state|RO|2021-12-26 00:00:00,1.029454724896652,93.36585338396043
z_state|RO|2022-01-02 00:00:00,1.0251984039684503,103.83055493194914
z_state|RO|2022-01-09 00:00:00,1.0084235599724147,103.43405934789773
z_state|RO|2022-01-16 00:00:00,1.0134617267511732,86.68806581497891
z_state|RO|2022-01-23 00:00:00,1.0073888748898339,90.46487110408717
z_state|RO|2022-01-30 00:00:00,1.009000625340683,94.71357942600004
z_state|RO|2022-02-06 00:00:00,1.0138543835541753,85.92849267557723
z_state|RO|2022-02-13 00:00:00,1.0178801869258132,101.14133387748254
z_state|RO|2022-02-20 00:00:00,1.010753833839366,111.83933702497708
z_state|RO|2022-02-27 00:00:00,1.0138066876474432,97.59732870718732
z_state|RO|2022-03-06 00:00:00,1.0210634382352752,86.97393639994459
z_state|RO|2022-03-13 00:00:00,1.0153482374051976,91.56499996624797
z_state|RO|2022-03-20 00:00:00,1.0258436414645542,88.28086354392377
z_state|RO|2022-03-27 00:00:00,1.0283828060939577,88.74663723686601
z_state|RO|2022-04-03 00:00:00,1.0295494317053708,93.35394467821432
z_state|RO|2022-04-10 00:00:00,1.035688776075461,77.53923385585534
z_state|RO|2022-04-17 00:00:00,1.028407280966668,80.83831616690593
z_state|RO|2022-04-24 00:00:00,1.0237985307897184,90.8387981401535
z_state|RO|2022-05-01 00:00:00,1.0159782946441867,94.12295903619238
z_state|RO|2022-05-08 00:00:00,1.0222172368959175,73.95321939386793
z_state|RO|2022-05-15 00:00:00,1.033758285858525,66.32334822813078
z_state|RO|2022-05-22 00:00:00,1.0233970671796362,84.35818195107949
z_state|RO|2022-05-29 00:00:00,1.0052720254062395,95.1578214773651
z_state|RO|2022-06-05 00:00:00,1.009173270865616,108.68225517416634
z_state|RO|2022-06-12 00:00:00,1.0087355863619043,100.24665779533869
z_state|RO|2022-06-19 00:00:00,1.0150782711642652,110.5220159313151
z_state|RO|2022-06-26 00:00:00,1.0117738788344044,115.32845416137718
z_state|RO|2022-07-03 00:00:00,1.017153969612089,97.6900645115664
z_state|RO|2022-07-10 00:00:00,1.012664536533478,94.40060427193731
z_state|RO|2022-07-17 00:00:00,1.003963594018566,106.47595373745642
z_state|RO|2022-07-24 00:00:00,1.0029365348650439,119.58793105931004
z_state|RO|2022-07-31 00:00:00,1.0107635935323263,108.92472962186727
z_state|RO|2022-08-07 00:00:00,1.027349796435381,96.6400040305151
z_state|RO|2022-08-14 00:00:00,1.015826734631126,96.90177646820618
z_state|RO|2022-08-21 00:00:00,1.0147003486885462,105.37283936527264
z_state|RO|2022-08-28 00:00:00,1.0166020932843924,108.3515362440364
z_state|RO|2022-09-04 00:00:00,1.009027925856754,128.12917391561092
z_state|RO|2022-09-11 00:00:00,1.0076009487289215,117.44574372611943
z_state|RO|2022-09-18 00:00:00,1.0107662421496506,119.50501526229807
z_state|RO|2022-09-25 00:00:00,1.0149559861942425,122.41036336706384
z_state|RO|2022-10-02 00:00:00,1.01492025392032,153.12667734931793
z_state|RO|2022-10-09 00:00:00,1.0150534027058395,132.96435782916348
z_state|RO|2022-10-16 00:00:00,1.009818485378689,125.46273790500769
z_state|RO|2022-10-23 00:00:00,1.0103745649378635,122.56919230546283
z_state|RO|2022-10-30 00:00:00,1.0213509799387575,92.71434104461005
z_state|RO|2022-11-06 00:00:00,1.0338883953648412,93.5367274323648
z_state|RO|2022-11-13 00:00:00,1.0172699901580509,106.54624949515555
z_state|RO|2022-11-20 00:00:00,1.0147374911806544,104.24734933846572
z_state|RO|2022-11-27 00:00:00,1.0164717140514514,97.0655048972532
z_state|RO|2022-12-04 00:00:00,1.0200922293027026,99.53831282376383
z_state|RO|2022-12-11 00:00:00,1.0132926469365608,96.55309624354312
z_state|RO|2022-12-18 00:00:00,1.0151058622400568,95.39573786167674
z_state|RO|2022-12-25 00:00:00,1.018547105162719,89.39803531091856
z_state|RO|2023-01-01 00:00:00,1.0136695318462519,94.1838335302537
z_state|RO|2023-01-08 00:00:00,1.003773821156973,96.64461010364845
z_state|RO|2023-01-15 00:00:00,1.0010778649873815,98.20001451020381
z_state|RO|2023-01-22 00:00:00,1.014575080287981,99.08469219773313
z_state|RO|2023-01-29 00:00:00,1.0210886529984924,94.45525098904773
z_state|RO|2023-02-05 00:00:00,1.0219807584876042,92.99420000452831
z_state|RO|2023-02-12 00:00:00,1.0298568415977847,79.90417243359032
z_state|RO|2023-02-19 00:00:00,1.0178799641512009,112.78135254194272
z_state|RO|2023-02-26 00:00:00,1.0150678963757889,85.02184827573655
z_state|RO|2023-03-05 00:00:00,1.0301566875828785,76.92519459188647
z_state|RO|2023-03-12 00:00:00,1.0100244357506878,73.63481894212991
z_state|RO|2023-03-19 00:00:00,1.0163462639886633,95.55953748181908
z_state|RO|2023-03-26 00:00:00,1.0161810746375857,87.72267726484252
z_state|RO|2023-04-02 00:00:00,1.0200403108138612,92.99108936780505
z_state|RO|2023-04-09 00:00:00,1.0181656888791641,82.61353089722647
z_state|RO|2023-04-16 00:00:00,1.0213163701998775,74.89227211183271
z_state|RO|2023-04-23 00:00:00,1.0270825228958707,80.34569088259128
z_state|RO|2023-04-30 00:00:00,1.0309302337895185,87.6912102667805
z_state|RO|2023-05-07 00:00:00,1.026558400231361,93.11815024143141
z_state|RO|2023-05-14 00:00:00,1.0205913440832526,76.07217873871167
z_state|RO|2023-05-21 00:00:00,1.004588151232313,103.13994081589408
z_state|RO|2023-05-28 00:00:00,1.015707580454275,91.55382797176392
z_state|RO|2023-06-04 00:00:00,1.0149717317853744,91.25562553751158
z_state|RO|2023-06-11 00:00:00,1.0198342145876094,87.9569550350443
z_state|RO|2023-06-18 00:00:00,1.0222528002776605,86.22792034443604
z_state|RO|2023-06-25 00:00:00,1.0248113401727346,87.81904783694506
z_state|RO|2023-07-02 00:00:00,1.021720699382758,76.85685074415912
z_state|RO|2023-07-09 00:00:00,1.0132542148477093,78.40839819030896
z_state|RO|2023-07-16 00:00:00,1.0210684363426925,93.47450915592486
z_state|RO|2023-07-23 00:00:00,1.0167766390825559,104.78295608290757
z_state|RO|2023-07-30 00:00:00,1.004002779880769,99.3528095506314
z_state|RO|2023-08-06 00:00:00,1.0056767229783194,106.14530153102663
z_state|RO|2023-08-13 00:00:00,1.0077718815268923,119.25878576311933
z_state|RO|2023-08-20 00:00:00,1.0159419195053814,91.4500331433344
z_state|RO|2023-08-27 00:00:00,1.0142365985875115,88.91561859403237
z_state|RO|2023-09-03 00:00:00,1.0350454794937587,87.03224560415784
z_state|RO|2023-09-10 00:00:00,1.03099997694404,90.1956859413617
z_state|RO|2023-09-17 00:00:00,1.0311156729105428,94.24778539959249
z_state|RO|2023-09-24 00:00:00,1.0142226965925587,104.44208465781227
z_state|RO|2023-10-01 00:00:00,1.025840726669998,85.4302124187493
z_state|RO|2023-10-08 00:00:00,1.0226627096728007,100.22792714722907
z_state|RO|2023-10-15 00:00:00,1.023324191182064,91.04603663847796
z_state|RO|2023-10-22 00:00:00,1.0155085710979894,93.93090999310581
z_state|RO|2023-10-29 00:00:00,1.014075977411145,106.40884831923749
z_state|RO|2023-11-05 00:00:00,1.0121602375510013,105.14459392217307
z_state|RO|2023-11-12 00:00:00,1.0132100649138995,119.53830717910822
z_state|RO|2023-11-19 00:00:00,1.016088960393653,111.39399811744417
z_state|RO|2023-11-26 00:00:00,1.0113937433112625,129.55256040183284
z_state|RO|2023-12-03 00:00:00,1.0120030234068833,124.49589706010248
z_state|RO|2023-12-10 00:00:00,1.0101287906092908,105.20492800462395
z_state|RO|2023-12-17 00:00:00,1.0506094243487014,105.75184218857028
z_state|RO|2023-12-24 00:00:00,1.024298296169671,85.97579423084822
z_state|RO|2023-12-31 00:00:00,1.0191335590125774,79.53973692810956
z_state|RO|2024-01-07 00:00:00,1.01612281095676,80.39744046724621
z_state|RO|2024-01-14 00:00:00,1.018262887576769,90.18604148901603
z_state|RO|2024-01-21 00:00:00,1.0085566677250541,94.17702572447881
z_state|RO|2024-01-28 00:00:00,1.0064960939142717,97.189955000112
z_state|RO|2024-02-04 00:00:00,1.002319072484303,98.45002890962662
z_state|RO|2024-02-11 00:00:00,1.0182320963216338,90.5726385252357
z_state|RO|2024-02-18 00:00:00,1.0363502718487432,74.39707136829782
z_state|RO|2024-02-25 00:00:00,1.0329566018616374,82.46068946377386
z_state|RO|2024-03-03 00:00:00,1.0174143031229028,97.34415379143816
z_state|RO|2024-03-10 00:00:00,1.0211059284934603,92.89612574343992
z_state|RO|2024-03-17 00:00:00,1.0213364197020145,84.11482907159743
z_state|RO|2024-03-24 00:00:00,1.022101838028062,72.77505882733749
z_state|RO|2024-03-31 00:00:00,1.0478836449420017,74.99994633701334
z_state|RO|2024-04-07 00:00:00,1.0482528177196464,78.13009960529433
z_state|RO|2024-04-14 00:00:00,1.0380767697017628,85.27855447911546
z_state|RO|2024-04-21 00:00:00,1.0057159291338733,88.95663255167162
z_state|RO|2024-04-28 00:00:00,1.014635632191661,88.71359955419847
z_state|RO|2024-05-05 00:00:00,1.017868283318002,83.75508204378676
z_state|RO|2024-05-12 00:00:00,1.0121702670736452,95.03502895670661
z_state|RO|2024-05-19 00:00:00,1.008385959120507,90.66809431914051
z_state|RO|2024-05-26 00:00:00,1.0138363494977305,96.83239410719331
z_state|RO|2024-06-02 00:00:00,1.0156680485779426,95.20516589128125
z_state|RO|2024-06-09 00:00:00,1.0076698457546667,106.04110334723467
z_state|RO|2024-06-16 00:00:00,1.0072832989084002,109.89722135356288
z_state|RO|2024-06-23 00:00:00,1.011114845330474,112.68142232617907
z_state|RO|2024-06-30 00:00:00,1.0156175166890702,104.27550361553934
z_state|RO|2024-07-07 00:00:00,1.0163533685303188,91.21835310820238
z_state|RO|2024-07-14 00:00:00,1.013236418256557,104.60149852655721
z_state|RO|2024-07-21 00:00:00,1.0234852265673713,92.91234085286999
z_state|RO|2024-07-28 00:00:00,1.0173095707792734,80.60145487353816
z_state|RO|2024-08-04 00:00:00,1.017383551677093,81.18373370140814
z_state|RO|2024-08-11 00:00:00,1.0155835968232347,92.57444438373244
z_state|RO|2024-08-18 00:00:00,1.0088946172334576,93.3790304024208
z_state|RO|2024-08-25 00:00:00,1.0098075655131102,112.26991929137594
z_state|RO|2024-09-01 00:00:00,1.0064721772230367,134.4719713613942
z_state|RO|2024-09-08 00:00:00,1.0039937849002962,118.49762189187996
z_state|RO|2024-09-15 00:00:00,1.0129792091117291,97.38771881102281
z_state|RO|2024-09-22 00:00:00,1.0137414292157407,113.16229004512405
z_state|RO|2024-09-29 00:00:00,1.0298888931550512,89.52052163755353
z_state|RO|2024-10-06 00:00:00,1.0262217893045258,97.12371948882873
z_state|RO|2024-10-13 00:00:00,1.0201793666952057,116.48548637170654
z_state|RO|2024-10-20 00:00:00,1.0252563298638897,71.63964541632934
z_state|RO|2024-10-27 00:00:00,1.0093639987950171,86.69457634979057
z_state|RO|2024-11-03 00:00:00,1.0224407091406547,74.65666702915243
z_state|RO|2024-11-10 00:00:00,1.0246275325988663,75.78262868520058
z_state|RO|2024-11-17 00:00:00,1.020995038102247,70.29446021852024
z_state|RO|2024-11-24 00:00:00,1.0096792128171088,95.11322937429388
z_state|RO|2024-12-01 00:00:00,1.0098645483378461,93.27993714521354
z_state|RO|2024-12-08 00:00:00,1.0096248683735694,97.10071644779737
z_state|RO|2024-12-15 00:00:00,1.0169283073616244,91.60015200862628
z_state|RO|2024-12-22 00:00:00,1.017724857781533,86.6368094192933
z_state|RO|2024-12-29 00:00:00,1.0148244608385255,87.93649919352964
z_state|RO|2025-01-05 00:00:00,1.0282926520684088,91.74489630167848
z_state|RO|2025-01-12 00:00:00,1.0076893052973037,106.45247539157542
z_state|RO|2025-01-19 00:00:00,1.02153045024564,87.87098396176245
z_state|RO|2025-01-26 00:00:00,1.0125016520819021,95.17952266370577
z_state|RO|2025-02-02 00:00:00,1.0110467584873584,85.70181633511446
z_state|RO|2025-02-09 00:00:00,1.0229217989705985,80.38863600371644
z_state|RO|2025-02-16 00:00:00,1.0261280423782804,72.33084263190128
z_state|RO|2025-02-23 00:00:00,1.0272444322514283,72.10420791937588
z_state|RO|2025-03-02 00:00:00,1.0386033923267473,80.14329354286176
z_state|RO|2025-03-09 00:00:00,1.0397143918602356,58.43182018892684
z_state|RO|2025-03-16 00:00:00,1.0327205162682065,57.719115723300575
z_state|RO|2025-03-23 00:00:00,1.019971090360861,84.97554694510124
z_state|RO|2025-03-30 00:00:00,1.0063332586920168,81.0714469150895
z_state|RO|2025-04-06 00:00:00,1.0077438774510357,77.33803279299293
z_state|RO|2025-04-13 00:00:00,1.009950121181168,102.63434338707367
z_state|RO|2025-04-20 00:00:00,1.057249821036935,65.59809809263608
z_state|RO|2025-04-27 00:00:00,1.0290412831240379,72.29645597607004
z_state|RO|2025-05-04 00:00:00,1.0302256917968655,99.52150467996708
z_state|RO|2025-05-11 00:00:00,1.0150946476223681,83.93807872310418
z_state|RO|2025-05-18 00:00:00,1.0263135178602019,77.15106839194493
z_state|RO|2025-05-25 00:00:00,1.018083916451332,84.68011567915066
z_state|RO|2025-06-01 00:00:00,1.014315775290989,100.6888534863931
z_state|RO|2025-06-08 00:00:00,1.0337390535587099,67.36685869953102
z_state|RO|2025-06-15 00:00:00,1.0285267232671331,78.7375354279908
z_state|RO|2025-06-22 00:00:00,1.0219005770764293,76.75200462008074
z_state|RO|2025-06-29 00:00:00,1.0204879376473859,105.55176606802655
z_state|RO|2025-07-06 00:00:00,1.0074745351675727,95.51708594054524
z_state|RO|2025-07-13 00:00:00,1.0031741054060253,83.46217861508812
z_state|RO|2025-07-20 00:00:00,1.0194404522248401,88.06586838019818
z_state|RO|2025-07-27 00:00:00,1.038631507270113,96.6536790541238
z_state|RO|2025-08-03 00:00:00,1.0194870313349047,138.15220527675146
z_state|RO|2025-08-10 00:00:00,1.018043043926528,95.8599608738118
z_state|RO|2025-08-17 00:00:00,1.0163156280886214,80.0757206757637
z_state|RO|2025-08-24 00:00:00,1.0275691982757948,80.07283723398471
z_state|RO|2025-08-31 00:00:00,1.0113840979910964,124.08061647872803
z_state|RO|2025-09-07 00:00:00,1.0123743617371148,109.43624450870705
z_state|RO|2025-09-14 00:00:00,1.0043543999845972,115.76417092739622
z_state|RO|2025-09-21 00:00:00,1.0095583527008736,105.57115035876306
z_state|RO|2025-09-28 00:00:00,1.011051076568112,115.18920966734524
z_state|RO|2025-10-05 00:00:00,1.0127149445265518,121.2415450730772
z_state|RO|2025-10-12 00:00:00,1.008980357896715,109.95951734978611
z_state|RO|2025-10-19 00:00:00,1.0105266540781452,99.67812272402942
z_state|RO|2025-10-26 00:00:00,1.0228246224721609,85.71329589975079
z_state|RO|2025-11-02 00:00:00,1.0176296586966544,88.2313658601006
z_state|RO|2025-11-09 00:00:00,1.0173896990024098,96.14834013003431
z_state|RO|2025-11-16 00:00:00,1.013348449832426,106.16159782875755
z_state|RO|2025-11-23 00:00:00,1.0118676665833868,105.97529715450776
z_state|RO|2025-11-30 00:00:00,1.0157263651209936,109.98279936887404
z_state|RO|2025-12-07 00:00:00,1.007170478208172,119.82072563198365
z_state|RO|2025-12-14 00:00:00,1.0099107052431524,128.3589388688548
z_state|RO|2025-12-21 00:00:00,1.0072251469834117,147.28760656305303
z_state|RO|2025-12-28 00:00:00,1.014707094758221,104.17384514367264
z_state|RR|2015-01-04 00:00:00,1.0244984793842402,152.87440447703787
z_state|RR|2015-01-11 00:00:00,1.008464461096635,155.29682408043274
z_state|RR|2015-01-18 00:00:00,1.0040982418408262,156.69996444683088
z_state|RR|2015-01-25 00:00:00,1.0079562069561385,152.57863439085247
z_state|RR|2015-02-01 00:00:00,1.0045019485038462,152.4048998131797
z_state|RR|2015-02-08 00:00:00,1.0067628057827176,115.45491965550701
z_state|RR|2015-02-15 00:00:00,1.0061091964021807,165.95948733957468
z_state|RR|2015-02-22 00:00:00,1.0114981196093085,171.07738897230425
z_state|RR|2015-03-01 00:00:00,1.0134014957982163,138.91579873501192
z_state|RR|2015-03-08 00:00:00,1.012891923145447,145.99667584267362
z_state|RR|2015-03-15 00:00:00,1.0062902879173632,161.8222208545906
z_state|RR|2015-03-22 00:00:00,1.0110138173222414,147.80012908760722
z_state|RR|2015-03-29 00:00:00,1.0175041819412647,144.31928767208524
z_state|RR|2015-04-05 00:00:00,1.015048498887229,173.30875548708002
z_state|RR|2015-04-12 00:00:00,1.0042026302471019,179.67868622082457
z_state|RR|2015-04-19 00:00:00,1.0066711564178252,152.7855164789645
z_state|RR|2015-04-26 00:00:00,1.0094462596270137,142.7112532977499
z_state|RR|2015-05-03 00:00:00,1.0097560073416654,143.10395149840497
z_state|RR|2015-05-10 00:00:00,1.0096351196798004,152.50000149205317
z_state|RR|2015-05-17 00:00:00,1.0062952242391086,149.22509463371838
z_state|RR|2015-05-24 00:00:00,1.0009931770585354,153.2331988308371
z_state|RR|2015-05-31 00:00:00,1.002914350452722,176.50936182168323
z_state|RR|2015-06-07 00:00:00,1.0044035779473428,180.0546883159285
z_state|RR|2015-06-14 00:00:00,1.003678075956047,163.83291900231012
z_state|RR|2015-06-21 00:00:00,1.0045559097543588,173.86745891615547
z_state|RR|2015-06-28 00:00:00,1.0107115028679414,169.35597773241093
z_state|RR|2015-07-05 00:00:00,1.0144331528022932,179.18658669637654
z_state|RR|2015-07-12 00:00:00,1.0133862161684597,167.65290035682128
z_state|RR|2015-07-19 00:00:00,1.001915998170044,177.07753063148482
z_state|RR|2015-07-26 00:00:00,1.0027100630165655,163.35238403422096
z_state|RR|2015-08-02 00:00:00,1.0018083787759928,147.55801942337567
z_state|RR|2015-08-09 00:00:00,1.0021477121012856,141.91157877151568
z_state|RR|2015-08-16 00:00:00,1.0067622513953252,175.760015640545
z_state|RR|2015-08-23 00:00:00,1.0149664804198346,143.36807357533976
z_state|RR|2015-08-30 00:00:00,1.0054562657193529,172.82263494436495
z_state|RR|2015-09-06 00:00:00,1.0092222272535518,178.9379860477834
z_state|RR|2015-09-13 00:00:00,1.018866190229396,162.9525384271797
z_state|RR|2015-09-20 00:00:00,1.0085426941794982,195.14709098983903
z_state|RR|2015-09-27 00:00:00,1.0075727173215592,212.79101274962855
z_state|RR|2015-10-04 00:00:00,1.0164231339968226,152.343206787089
z_state|RR|2015-10-11 00:00:00,1.0146189040826417,171.71211819292105
z_state|RR|2015-10-18 00:00:00,1.02122129171526,171.81788788244745
z_state|RR|2015-10-25 00:00:00,1.0224191138663619,201.8278201959664
z_state|RR|2015-11-01 00:00:00,1.0371259031336566,149.6438131361417
z_state|RR|2015-11-08 00:00:00,1.0247108382203023,193.12088033182843
z_state|RR|2015-11-15 00:00:00,1.0082019425274364,269.74296946245454
z_state|RR|2015-11-22 00:00:00,1.0072489902732866,271.5237834773902
z_state|RR|2015-11-29 00:00:00,1.01190710116732,237.7631201027999
z_state|RR|2015-12-06 00:00:00,1.0116632018893044,224.47835339164445
z_state|RR|2015-12-13 00:00:00,1.0119977229778712,187.17720508473263
z_state|RR|2015-12-20 00:00:00,1.0086461154914586,218.12093135585553
z_state|RR|2015-12-27 00:00:00,1.0136543252121553,167.63869343558008
z_state|RR|2016-01-03 00:00:00,1.0108939976751259,169.01341093038286
z_state|RR|2016-01-10 00:00:00,1.0032303938710945,212.06834307954668
z_state|RR|2016-01-17 00:00:00,1.0068868605834114,187.28418585695823
z_state|RR|2016-01-24 00:00:00,1.005820822250332,171.44784527068458
z_state|RR|2016-01-31 00:00:00,1.0139958420833015,173.5394851366948
z_state|RR|2016-02-07 00:00:00,1.0030503694981396,191.04491082731158
z_state|RR|2016-02-14 00:00:00,1.0041455898843161,211.7840683279762
z_state|RR|2016-02-21 00:00:00,1.0026192416598418,233.6668780248073
z_state|RR|2016-02-28 00:00:00,1.0033991813539958,226.26908929751968
z_state|RR|2016-03-06 00:00:00,1.0110930714455204,195.83039730836853
z_state|RR|2016-03-13 00:00:00,1.0052663622047195,177.6186998439721
z_state|RR|2016-03-20 00:00:00,1.0077038105797047,187.7976974503738
z_state|RR|2016-03-27 00:00:00,1.0117034303994876,203.03768855375333
z_state|RR|2016-04-03 00:00:00,1.0073802627789588,212.50697855402402
z_state|RR|2016-04-10 00:00:00,1.009084066952023,186.86427117105012
z_state|RR|2016-04-17 00:00:00,1.0022876376809582,183.97528754194846
z_state|RR|2016-04-24 00:00:00,1.0060970512412246,188.75037566029448
z_state|RR|2016-05-01 00:00:00,1.005766617240195,207.75050141690903
z_state|RR|2016-05-08 00:00:00,1.0177803486794157,204.21046769336314
z_state|RR|2016-05-15 00:00:00,1.0169591024336622,190.71946991959933
z_state|RR|2016-05-22 00:00:00,1.007831664329688,219.17787548470702
z_state|RR|2016-05-29 00:00:00,1.004841002539929,204.0329914250185
z_state|RR|2016-06-05 00:00:00,1.0106229887214182,201.142436458936
z_state|RR|2016-06-12 00:00:00,1.0135137608652065,151.26588161156434
z_state|RR|2016-06-19 00:00:00,1.0156709137265392,178.13703956476326
z_state|RR|2016-06-26 00:00:00,1.0217133811449126,141.17154246731604
z_state|RR|2016-07-03 00:00:00,1.0122019665069704,175.72825134358078
z_state|RR|2016-07-10 00:00:00,1.0098052628475314,150.17440399741375
z_state|RR|2016-07-17 00:00:00,1.011503781089641,145.87338891788963
z_state|RR|2016-07-24 00:00:00,1.0117833023225369,172.40638152682664
z_state|RR|2016-07-31 00:00:00,1.0043760534492576,181.73948785025547
z_state|RR|2016-08-07 00:00:00,1.0091012641570747,169.25365311220443
z_state|RR|2016-08-14 00:00:00,1.0151131408422418,144.9841860992486
z_state|RR|2016-08-21 00:00:00,1.007503922423173,158.39264547445006
z_state|RR|2016-08-28 00:00:00,1.0113390127012656,171.03760768357694
z_state|RR|2016-09-04 00:00:00,1.014395719949966,167.75735936113554
z_state|RR|2016-09-11 00:00:00,1.0103173356888084,197.31674549946848
z_state|RR|2016-09-18 00:00:00,1.0066987558536007,224.05026175344824
z_state|RR|2016-09-25 00:00:00,1.006244115059655,263.0538043639831
z_state|RR|2016-10-02 00:00:00,1.0109904154358416,238.2695238251819
z_state|RR|2016-10-09 00:00:00,1.0235615208919453,203.316797187323
z_state|RR|2016-10-16 00:00:00,1.0210772338449938,190.3738448235385
z_state|RR|2016-10-23 00:00:00,1.0014881028600657,234.61221733759993
z_state|RR|2016-10-30 00:00:00,1.0054986396344412,240.92437822548584
z_state|RR|2016-11-06 00:00:00,1.0068166442896862,170.58043829812718
z_state|RR|2016-11-13 00:00:00,1.0071056745181295,155.9669928887484
z_state|RR|2016-11-20 00:00:00,1.0015895068257354,171.10765619530946
z_state|RR|2016-11-27 00:00:00,1.007699336554243,166.4392851177508
z_state|RR|2016-12-04 00:00:00,1.0050483876823464,180.44354493818275
z_state|RR|2016-12-11 00:00:00,1.0083771881640302,168.38668081505236
z_state|RR|2016-12-18 00:00:00,1.0074175983458393,177.19474458404125
z_state|RR|2016-12-25 00:00:00,1.0046062139452883,171.22654507047656
z_state|RR|2017-01-01 00:00:00,1.0048358295415676,201.27904641112337
z_state|RR|2017-01-08 00:00:00,1.0104675861428227,196.04071387277315
z_state|RR|2017-01-15 00:00:00,1.0023151576232037,250.05111320465235
z_state|RR|2017-01-22 00:00:00,1.010315436512569,238.17126201202282
z_state|RR|2017-01-29 00:00:00,1.0142111291372018,224.08263817474895
z_state|RR|2017-02-05 00:00:00,1.0125943623743299,219.70093964456234
z_state|RR|2017-02-12 00:00:00,1.0167423857045366,192.38478895119331
z_state|RR|2017-02-19 00:00:00,1.0102322855126642,164.62182450421034
z_state|RR|2017-02-26 00:00:00,1.0251100159878146,146.84559878319783
z_state|RR|2017-03-05 00:00:00,1.0170426289074168,143.63934770854064
z_state|RR|2017-03-12 00:00:00,1.0202243206601989,118.93296571287175
z_state|RR|2017-03-19 00:00:00,1.0190821616980523,137.9073902135977
z_state|RR|2017-03-26 00:00:00,1.0085156670237212,236.3641217856917
z_state|RR|2017-04-02 00:00:00,1.0089236873591774,214.82871238928675
z_state|RR|2017-04-09 00:00:00,1.0181073536055323,171.76933618009173
z_state|RR|2017-04-16 00:00:00,1.0243121439391303,185.22183308331483
z_state|RR|2017-04-23 00:00:00,1.0128909101768482,203.35330843865896
z_state|RR|2017-04-30 00:00:00,1.0139657839968939,163.43869547001088
z_state|RR|2017-05-07 00:00:00,1.0114530771085768,163.80089770869606
z_state|RR|2017-05-14 00:00:00,1.007594537238428,153.72830722938784
z_state|RR|2017-05-21 00:00:00,1.008392591711892,152.37276974041774
z_state|RR|2017-05-28 00:00:00,1.0077880049084007,144.143733152053
z_state|RR|2017-06-04 00:00:00,1.0097913250767183,151.879079898742
z_state|RR|2017-06-11 00:00:00,1.0046747722062885,205.53148152526757
z_state|RR|2017-06-18 00:00:00,1.0080140302639804,260.26666860627654
z_state|RR|2017-06-25 00:00:00,1.014623185877113,195.82740928300717
z_state|RR|2017-07-02 00:00:00,1.0069672064593789,221.43146488315898
z_state|RR|2017-07-09 00:00:00,1.0113753337172149,217.51262051971395
z_state|RR|2017-07-16 00:00:00,1.009794856217265,212.89799031306958
z_state|RR|2017-07-23 00:00:00,1.0070866942714862,218.89569686473078
z_state|RR|2017-07-30 00:00:00,1.0012165666454587,213.73029274557243
z_state|RR|2017-08-06 00:00:00,0.9999112663989035,238.87188327941652
z_state|RR|2017-08-13 00:00:00,1.010119070257191,194.39222089679168
z_state|RR|2017-08-20 00:00:00,1.0165433628756393,165.46141369128347
z_state|RR|2017-08-27 00:00:00,1.0149827389817898,167.89756655220987
z_state|RR|2017-09-03 00:00:00,1.0035415351061414,176.1903159215849
z_state|RR|2017-09-10 00:00:00,1.0075500996002242,157.63776400444723
z_state|RR|2017-09-17 00:00:00,1.0081306101652598,163.54564060971592
z_state|RR|2017-09-24 00:00:00,1.0032919580490343,199.70765164493253
z_state|RR|2017-10-01 00:00:00,1.0080311724397801,169.94325572163174
z_state|RR|2017-10-08 00:00:00,1.0174757672260861,176.75123777058084
z_state|RR|2017-10-15 00:00:00,1.0133182830590535,185.5613770015744
z_state|RR|2017-10-22 00:00:00,1.0090691815498984,188.5610492782782
z_state|RR|2017-10-29 00:00:00,1.0067373364106806,205.348614603473
