cases_mean,cases_q05,cases_q95,risk_mean,risk_q05,risk_q95,threshold_cases,bayesian_risk
23.440840955734252,16.071828842163086,33.144073486328125,0.8906110119819641,0.8664452433586121,0.9128328561782837,0.0,0.8906110119819641
23.316826309204103,16.024805068969727,31.946134567260742,0.8904816249608993,0.8657127618789673,0.9110602736473083,0.0,0.8904816249608993
22.93497932624817,16.19800567626953,31.728084564208984,0.8893136740922928,0.8664900064468384,0.9105837941169739,0.0,0.8893136740922928
18.045649240493773,12.770895957946777,24.854570388793945,0.8724083203077316,0.8479031324386597,0.8975147604942322,0.0,0.8724083203077316
16.780923875808718,11.412863731384277,23.580459594726562,0.8667366042137146,0.8362602591514587,0.892687976360321,0.0,0.8667366042137146
15.053384675979615,10.455418586730957,21.502389907836914,0.8579482867717743,0.827722430229187,0.8886098265647888,0.0,0.8579482867717743
12.37914787197113,8.51720905303955,17.618886947631836,0.8409136837720871,0.8074925541877747,0.8726153373718262,0.0,0.8409136837720871
8.955030820846558,6.076832294464111,12.604310035705566,0.8082399399280548,0.7683708667755127,0.8460326790809631,0.0,0.8082399399280548
8.109735162734985,5.597402095794678,11.187882423400879,0.7978173440694809,0.7557326555252075,0.8348954319953918,0.0,0.7978173440694809
6.172935131549835,4.265236854553223,8.566542625427246,0.7645846415758133,0.7181101441383362,0.8090192675590515,0.0,0.7645846415758133
4.859558614253998,3.231945037841797,6.721528053283691,0.7317047566175461,0.6739437580108643,0.7792077660560608,0.0,0.7317047566175461
4.021155808925629,2.7108616828918457,5.828688621520996,0.7027974534034729,0.642510712146759,0.762664794921875,0.0,0.7027974534034729
4.19855220413208,2.819378614425659,6.099946975708008,0.7096074324846268,0.6504890322685242,0.7679401636123657,0.0,0.7096074324846268
2.9318216595649718,2.013256788253784,4.223318576812744,0.6514316294193268,0.5871714353561401,0.7155588269233704,0.0,0.6514316294193268
2.6868253021240234,1.8030539751052856,3.803785800933838,0.6358841785192489,0.5661607384681702,0.7004632949829102,0.0,0.6358841785192489
2.5215699050426483,1.7500125169754028,3.625807523727417,0.6247859208583831,0.5616379976272583,0.6925122141838074,0.0,0.6247859208583831
2.244336547374725,1.5373098850250244,3.134394645690918,0.6033407766819,0.534815788269043,0.6683305501937866,0.0,0.6033407766819
1.5951451120376587,1.089664340019226,2.213587999343872,0.5374561581611633,0.46400654315948486,0.606982946395874,0.0,0.5374561581611633
1.4168100031614304,0.9876232743263245,1.978515386581421,0.5134208709597587,0.44372954964637756,0.5851449966430664,0.0,0.5134208709597587
1.4440467933416365,0.9700137376785278,2.022587537765503,0.5164550138115883,0.44012635946273804,0.5895545482635498,0.0,0.5164550138115883
1.315227711558342,0.8836841583251953,1.861990213394165,0.4976789759993553,0.42039671540260315,0.5738468170166016,0.0,0.4976789759993553
