parameter,r_hat,ess_bulk
z_state|RR|2021-04-04 00:00:00,0.9998714494303688,9276.693998710922
z_state|RR|2021-04-11 00:00:00,1.00004899208075,9487.270286333496
z_state|RR|2021-04-18 00:00:00,1.0001251450823827,9199.568161614747
z_state|RR|2021-04-25 00:00:00,1.0006327599846272,9548.39885328468
z_state|RR|2021-05-02 00:00:00,1.0003874845834675,8914.777454540657
z_state|RR|2021-05-09 00:00:00,1.0005831933806353,8754.770326770691
z_state|RR|2021-05-16 00:00:00,1.0003253383060355,8934.786076730286
z_state|RR|2021-05-23 00:00:00,1.0010822790250602,7960.448129728072
z_state|RR|2021-05-30 00:00:00,1.0003462480896914,8163.972206355013
z_state|RR|2021-06-06 00:00:00,1.000362819058331,8635.100262486381
z_state|RR|2021-06-13 00:00:00,1.000479375997803,9034.457194052484
z_state|RR|2021-06-20 00:00:00,1.0006610100838147,9410.515723664867
z_state|RR|2021-06-27 00:00:00,1.0008296972037043,8742.359423960022
z_state|RR|2021-07-04 00:00:00,1.0004766449535563,8306.065233449623
z_state|RR|2021-07-11 00:00:00,1.0007583428879518,8459.351919595147
z_state|RR|2021-07-18 00:00:00,1.0005229835230454,7937.176461051886
z_state|RR|2021-07-25 00:00:00,1.0007333129449991,8383.323280861192
z_state|RR|2021-08-01 00:00:00,1.0006223205274778,8545.740178897653
z_state|RR|2021-08-08 00:00:00,1.0001766214949908,8141.871492689053
z_state|RR|2021-08-15 00:00:00,0.9999890402164676,8606.549482912753
z_state|RR|2021-08-22 00:00:00,1.0000034065484762,8776.441284048022
z_state|RR|2021-08-29 00:00:00,1.000557059686735,8953.373776149165
z_state|RR|2021-09-05 00:00:00,1.0002059284840017,9075.680578793104
z_state|RR|2021-09-12 00:00:00,0.9999919851075266,9450.001249693449
z_state|RR|2021-09-19 00:00:00,1.0005105978788056,9544.704565538985
z_state|RR|2021-09-26 00:00:00,1.0001534305415059,9612.755490400357
z_state|RR|2021-10-03 00:00:00,1.00063906125124,9281.508539211798
z_state|RR|2021-10-10 00:00:00,1.0010251318231036,9258.833241965727
z_state|RR|2021-10-17 00:00:00,1.0011926573464802,9660.671197428961
z_state|RR|2021-10-24 00:00:00,1.0006936844902374,9887.81249006558
z_state|RR|2021-10-31 00:00:00,1.0010119199036245,9237.079549978447
z_state|RR|2021-11-07 00:00:00,1.000930300501623,9174.15182237724
z_state|RR|2021-11-14 00:00:00,1.000534935990096,9270.623661752208
z_state|RR|2021-11-21 00:00:00,1.000731109932322,9446.178832869617
z_state|RR|2021-11-28 00:00:00,1.0003230803066714,9563.727025016673
z_state|RR|2021-12-05 00:00:00,1.0009703155829248,8682.263322819217
z_state|RR|2021-12-12 00:00:00,1.000904604807259,8262.992711468936
z_state|RR|2021-12-19 00:00:00,1.0011385874863572,8267.382351772758
z_state|RR|2021-12-26 00:00:00,1.0008389104902466,8236.825491106427
z_state|RR|2022-01-02 00:00:00,1.0009326763161752,8858.207723516507
z_state|RR|2022-01-09 00:00:00,1.0015004617350662,8641.727611363112
z_state|RR|2022-01-16 00:00:00,1.0008630319938985,8902.934262248407
z_state|RR|2022-01-23 00:00:00,1.000923135649702,9065.157083532069
z_state|RR|2022-01-30 00:00:00,1.0005753635157173,9193.401398952336
z_state|RR|2022-02-06 00:00:00,1.000590541478605,9209.920796848273
z_state|RR|2022-02-13 00:00:00,1.0014770176629746,9491.607194359121
z_state|RR|2022-02-20 00:00:00,1.00071124612659,9222.416744584008
z_state|RR|2022-02-27 00:00:00,1.001730659919687,9165.966548086359
z_state|RR|2022-03-06 00:00:00,1.0019400975656318,9004.904685800057
z_state|RR|2022-03-13 00:00:00,1.0021138551140747,8710.20709499501
z_state|RR|2022-03-20 00:00:00,1.0011420751870574,8540.370815228085
z_state|RR|2022-03-27 00:00:00,1.0027999563371763,8430.186777418181
z_state|RR|2022-04-03 00:00:00,1.002005368152282,7947.623954239507
z_state|RR|2022-04-10 00:00:00,1.000871251454917,7836.238082036146
z_state|RR|2022-04-17 00:00:00,1.0004913695217503,8217.779684589224
z_state|RR|2022-04-24 00:00:00,0.9999953696885211,8219.529618081222
z_state|RR|2022-05-01 00:00:00,1.0001373172687587,7649.460539966748
z_state|RR|2022-05-08 00:00:00,1.000327971199948,7814.629208409823
z_state|RR|2022-05-15 00:00:00,1.0001828201485352,7640.293589053163
z_state|RR|2022-05-22 00:00:00,0.9998679241610828,7609.230728794255
z_state|RR|2022-05-29 00:00:00,1.0002506178097885,8258.008897826407
z_state|RR|2022-06-05 00:00:00,1.000885174284892,7818.079844331535
z_state|RR|2022-06-12 00:00:00,1.0008780398755144,8305.235876469418
z_state|RR|2022-06-19 00:00:00,1.0005449600702736,8728.523308875216
z_state|RR|2022-06-26 00:00:00,1.0007130499856105,9519.724763792652
z_state|RR|2022-07-03 00:00:00,1.0012339475936847,9017.939668981347
z_state|RR|2022-07-10 00:00:00,1.0010501280104962,8953.68779922181
z_state|RR|2022-07-17 00:00:00,1.0006240919101013,8578.701391003886
z_state|RR|2022-07-24 00:00:00,1.0008905073962073,8781.218593581589
z_state|RR|2022-07-31 00:00:00,1.0001973473279395,8837.138663247928
z_state|RR|2022-08-07 00:00:00,1.0006692606518257,8993.756789544652
z_state|RR|2022-08-14 00:00:00,1.0007590712953265,9067.439741187083
z_state|RR|2022-08-21 00:00:00,1.0003762176482343,9166.821595467643
z_state|RR|2022-08-28 00:00:00,1.000659079214088,8852.062818800643
z_state|RR|2022-09-04 00:00:00,1.0003296824900874,8676.465874691155
z_state|RR|2022-09-11 00:00:00,1.0003158818685534,8364.167420795902
z_state|RR|2022-09-18 00:00:00,1.0002749994917965,8586.00281789154
z_state|RR|2022-09-25 00:00:00,1.0001395332097789,8593.702933448872
z_state|RR|2022-10-02 00:00:00,1.0001483041486212,9096.974162918008
z_state|RR|2022-10-09 00:00:00,1.0001223350022848,9083.144105405881
z_state|RR|2022-10-16 00:00:00,1.0010518542413835,8586.573638711416
z_state|RR|2022-10-23 00:00:00,1.0011742876076255,8546.544475577968
z_state|RR|2022-10-30 00:00:00,1.0014966056350274,8786.014816087643
z_state|RR|2022-11-06 00:00:00,1.0012154024444344,8716.398306408375
z_state|RR|2022-11-13 00:00:00,1.0018519200608509,8862.894613754059
z_state|RR|2022-11-20 00:00:00,1.0012950693492588,8782.45391015387
z_state|RR|2022-11-27 00:00:00,1.0009664756543413,9234.198446421624
z_state|RR|2022-12-04 00:00:00,1.000639972420612,9012.664219938055
z_state|RR|2022-12-11 00:00:00,0.9997843733282703,8855.636172352108
z_state|RR|2022-12-18 00:00:00,1.000560974468762,8332.169251153087
z_state|RR|2022-12-25 00:00:00,1.0001543938744577,8842.271039226274
z_state|RR|2023-01-01 00:00:00,1.0000750164964272,8770.45594062377
z_state|RR|2023-01-08 00:00:00,1.0003935996189313,8680.514770731557
z_state|RR|2023-01-15 00:00:00,1.0006154801057672,8671.671926333818
z_state|RR|2023-01-22 00:00:00,1.0002304230055366,9211.780640884197
z_state|RR|2023-01-29 00:00:00,1.0004938440050246,9120.329860041511
z_state|RR|2023-02-05 00:00:00,1.000840922879006,9131.670560522005
z_state|RR|2023-02-12 00:00:00,1.000414571239609,9081.265563372677
z_state|RR|2023-02-19 00:00:00,1.0006190747511188,9089.283692317378
z_state|RR|2023-02-26 00:00:00,1.0002261717808465,9570.276472717322
z_state|RR|2023-03-05 00:00:00,0.9999578148123376,8752.66748067027
z_state|RR|2023-03-12 00:00:00,0.9999553794045596,8812.862516847585
z_state|RR|2023-03-19 00:00:00,1.0004563891137737,8714.852284281538
z_state|RR|2023-03-26 00:00:00,1.0011313569739737,8692.453773942334
z_state|RR|2023-04-02 00:00:00,1.0008607534403957,9032.248498556171
z_state|RR|2023-04-09 00:00:00,1.0009058996611242,9313.354339400157
z_state|RR|2023-04-16 00:00:00,1.001223413711719,9244.237686668017
z_state|RR|2023-04-23 00:00:00,1.0010870737516018,9277.311101186695
z_state|RR|2023-04-30 00:00:00,1.002070275290162,9740.167341295315
z_state|RR|2023-05-07 00:00:00,1.0027236150020178,9477.280271025478
z_state|RR|2023-05-14 00:00:00,1.0015882460451369,9490.458165532998
z_state|RR|2023-05-21 00:00:00,1.0009590262331387,9763.173894531434
z_state|RR|2023-05-28 00:00:00,1.0003702846673925,9544.966003707135
z_state|RR|2023-06-04 00:00:00,1.0001749692342243,9182.60375103476
z_state|RR|2023-06-11 00:00:00,1.000117186458683,8713.250982199255
z_state|RR|2023-06-18 00:00:00,1.00016783342014,8913.89328290397
z_state|RR|2023-06-25 00:00:00,1.0008852401555968,9065.864063293659
z_state|RR|2023-07-02 00:00:00,1.000816558433496,9236.942292416137
z_state|RR|2023-07-09 00:00:00,1.000223757983951,9281.843557593698
z_state|RR|2023-07-16 00:00:00,1.0001731437868593,8444.744549443132
z_state|RR|2023-07-23 00:00:00,1.0002321653659516,8664.560224845116
z_state|RR|2023-07-30 00:00:00,1.0003865882206155,8905.684405867054
z_state|RR|2023-08-06 00:00:00,1.0006041528389793,9092.175864663488
z_state|RR|2023-08-13 00:00:00,1.0003646854093255,9257.554250467903
z_state|RR|2023-08-20 00:00:00,1.0006054228572057,9152.86790889201
z_state|RR|2023-08-27 00:00:00,1.00053058654844,8985.529051575708
z_state|RR|2023-09-03 00:00:00,1.001092438817417,8708.423729699049
z_state|RR|2023-09-10 00:00:00,1.0012284712478874,8769.14764733396
z_state|RR|2023-09-17 00:00:00,1.0009077559711985,8917.110270908617
z_state|RR|2023-09-24 00:00:00,1.00055100142097,8492.568760883758
z_state|RR|2023-10-01 00:00:00,1.000252924076782,8692.12902429054
z_state|RR|2023-10-08 00:00:00,1.0005181905450897,8463.812198894753
z_state|RR|2023-10-15 00:00:00,1.0004045115226434,8630.938013621133
z_state|RR|2023-10-22 00:00:00,1.0002928799904907,8859.702273453926
z_state|RR|2023-10-29 00:00:00,1.0011497619831784,8951.731900816092
z_state|RR|2023-11-05 00:00:00,1.001347572897108,8754.937262352043
z_state|RR|2023-11-12 00:00:00,1.001164271685626,8762.388390413438
z_state|RR|2023-11-19 00:00:00,1.000339849078682,8823.432760067557
z_state|RR|2023-11-26 00:00:00,1.0004075609266145,8758.344696297285
z_state|RR|2023-12-03 00:00:00,1.0007141303114184,9034.836387610689
z_state|RR|2023-12-10 00:00:00,0.9998906140613816,8661.939190037345
z_state|RR|2023-12-17 00:00:00,0.9998104498945984,8609.396565145005
z_state|RR|2023-12-24 00:00:00,1.0009478397369893,8114.475614192829
z_state|RR|2023-12-31 00:00:00,1.0003802035577567,8438.964489499464
z_state|RR|2024-01-07 00:00:00,1.0005564042335684,8803.296620890229
z_state|RR|2024-01-14 00:00:00,1.0015746461064188,9175.561752021638
z_state|RR|2024-01-21 00:00:00,1.0001033205138405,9005.914664508535
z_state|RR|2024-01-28 00:00:00,1.0003218893522103,9477.004699109295
z_state|RR|2024-02-04 00:00:00,1.0002586772161386,8989.60847612624
z_state|RR|2024-02-11 00:00:00,1.0003138402539271,8961.847348787098
z_state|RR|2024-02-18 00:00:00,1.0000708182183973,9233.794659229465
z_state|RR|2024-02-25 00:00:00,1.000737104060685,8669.234715285113
z_state|RR|2024-03-03 00:00:00,1.0007784270634419,9043.311480144395
z_state|RR|2024-03-10 00:00:00,1.0010986878129438,8923.346528981701
z_state|RR|2024-03-17 00:00:00,1.0009393162564855,9124.506038420206
z_state|RR|2024-03-24 00:00:00,1.00073424174728,9264.745370763341
z_state|RR|2024-03-31 00:00:00,1.0008434435712525,8761.023029919243
z_state|RR|2024-04-07 00:00:00,1.0012702835621077,9147.81541091818
z_state|RR|2024-04-14 00:00:00,1.0017894997000996,9684.510391549718
z_state|RR|2024-04-21 00:00:00,1.0005915616878882,9768.974951365017
z_state|RR|2024-04-28 00:00:00,1.0003723589132705,9489.734464391548
z_state|RR|2024-05-05 00:00:00,1.000516859341012,8857.781261774282
z_state|RR|2024-05-12 00:00:00,1.0008255921447644,9064.578260615152
z_state|RR|2024-05-19 00:00:00,1.0013491838740536,8959.792362166476
z_state|RR|2024-05-26 00:00:00,1.001504272232282,9679.077823566613
z_state|RR|2024-06-02 00:00:00,1.0006274745955783,8807.159123744064
z_state|RR|2024-06-09 00:00:00,1.0015605957114024,9828.690111933773
z_state|RR|2024-06-16 00:00:00,1.0010542181753397,10074.594032942043
z_state|RR|2024-06-23 00:00:00,1.0008260551536978,9716.247934171097
z_state|RR|2024-06-30 00:00:00,1.0012054739016456,9076.757056996472
z_state|RR|2024-07-07 00:00:00,1.001583285402678,8291.741345377914
z_state|RR|2024-07-14 00:00:00,1.0008584583840014,7942.746622760377
z_state|RR|2024-07-21 00:00:00,1.0007301092369163,7936.792594783354
z_state|RR|2024-07-28 00:00:00,0.9999699895043433,7858.189686136021
z_state|RR|2024-08-04 00:00:00,0.9998094923091645,8093.790455378399
z_state|RR|2024-08-11 00:00:00,1.0002533356131738,8826.40540118922
z_state|RR|2024-08-18 00:00:00,1.0001568877285165,9000.14764299305
z_state|RR|2024-08-25 00:00:00,1.000494774797201,8737.040420512418
z_state|RR|2024-09-01 00:00:00,1.001480931367815,8790.481375715577
z_state|RR|2024-09-08 00:00:00,1.0013480015087333,9124.560537780078
z_state|RR|2024-09-15 00:00:00,0.9999595512577291,8707.93993745557
z_state|RR|2024-09-22 00:00:00,1.0002859208643171,9425.863998364051
z_state|RR|2024-09-29 00:00:00,1.0008243082097439,9729.420660691729
z_state|RR|2024-10-06 00:00:00,0.9998198713973809,9480.916302170986
z_state|RR|2024-10-13 00:00:00,0.9996950128085782,9616.703708241243
z_state|RR|2024-10-20 00:00:00,0.9997845212096809,9641.67381959453
z_state|RR|2024-10-27 00:00:00,1.0004097238046306,9124.956845121853
z_state|RR|2024-11-03 00:00:00,0.9995580274734496,8833.817268716404
z_state|RR|2024-11-10 00:00:00,1.000370951951438,9187.92443689098
z_state|RR|2024-11-17 00:00:00,1.0004332816726202,9169.223342106365
z_state|RR|2024-11-24 00:00:00,1.0001331340464108,8951.267197046069
z_state|RR|2024-12-01 00:00:00,1.0003546279180662,8196.707497264346
z_state|RR|2024-12-08 00:00:00,1.0005609828635023,8283.043470047765
z_state|RR|2024-12-15 00:00:00,1.0004294865459302,8471.7955190376
z_state|RR|2024-12-22 00:00:00,1.0007485940907037,8352.480488208601
z_state|RR|2024-12-29 00:00:00,1.0009799911489397,8109.669893028885
z_state|RR|2025-01-05 00:00:00,1.000860717009596,8190.029580728431
z_state|RR|2025-01-12 00:00:00,1.0004373012764516,8207.405192416267
z_state|RR|2025-01-19 00:00:00,1.000551291863232,7688.056629557399
z_state|RR|2025-01-26 00:00:00,1.0003363389776965,7887.9756810313365
z_state|RR|2025-02-02 00:00:00,1.000162290147261,7900.722994280577
z_state|RR|2025-02-09 00:00:00,1.0003572637234917,7901.209647697443
z_state|RR|2025-02-16 00:00:00,0.9999838576099576,8088.498993345226
z_state|RR|2025-02-23 00:00:00,0.9998926935888578,7859.66093433048
z_state|RR|2025-03-02 00:00:00,0.9997632331824623,8336.557244945765
z_state|RR|2025-03-09 00:00:00,0.999928209875968,8717.047289137226
z_state|RR|2025-03-16 00:00:00,0.9999850370716029,8488.514640965637
z_state|RR|2025-03-23 00:00:00,1.0001549889524,8405.062242370024
z_state|RR|2025-03-30 00:00:00,1.0008887075555752,8593.030337791433
z_state|RR|2025-04-06 00:00:00,1.0007606832381262,8683.19372186116
z_state|RR|2025-04-13 00:00:00,1.0004335097499586,8523.113139704756
z_state|RR|2025-04-20 00:00:00,1.0009172333215934,8459.740039260272
z_state|RR|2025-04-27 00:00:00,1.0010218133682185,8178.951767034831
z_state|RR|2025-05-04 00:00:00,1.0005316419424026,8281.139645095207
z_state|RR|2025-05-11 00:00:00,1.0004784377470501,8289.341621450933
z_state|RR|2025-05-18 00:00:00,1.0002558885750168,8718.776148986413
z_state|RR|2025-05-25 00:00:00,1.000320600011254,8621.606292018556
z_state|RR|2025-06-01 00:00:00,0.9999861717983055,8871.903485491957
z_state|RR|2025-06-08 00:00:00,1.0010256336653722,8616.795577379957
z_state|RR|2025-06-15 00:00:00,1.001059491313809,8975.50110060865
z_state|RR|2025-06-22 00:00:00,1.0009785792947137,8891.03607993799
z_state|RR|2025-06-29 00:00:00,1.0008062488465466,8597.999398307928
z_state|RR|2025-07-06 00:00:00,1.0025324840139889,8371.766097631602
z_state|RR|2025-07-13 00:00:00,1.0012304004144192,8193.393010128937
z_state|RR|2025-07-20 00:00:00,1.0020155511458448,8532.141848305966
z_state|RR|2025-07-27 00:00:00,1.002732735980273,8613.918382979014
z_state|RR|2025-08-03 00:00:00,1.0014566060918386,9357.575205242223
z_state|RR|2025-08-10 00:00:00,1.0006924230211327,9495.155482155418
z_state|RR|2025-08-17 00:00:00,1.0010219516170615,9541.280022452493
z_state|RR|2025-08-24 00:00:00,1.0019517672796898,9058.672395708192
z_state|RR|2025-08-31 00:00:00,1.0017069465602455,9278.02399767429
z_state|RR|2025-09-07 00:00:00,1.0013742751860508,9092.34464987148
z_state|RR|2025-09-14 00:00:00,1.0014825862467058,9307.44035002755
z_state|RR|2025-09-21 00:00:00,1.0019107728087953,9356.512662910183
z_state|RR|2025-09-28 00:00:00,1.0019584357454063,8954.456098689383
z_state|RR|2025-10-05 00:00:00,1.0015194396919695,9022.196867610479
z_state|RR|2025-10-12 00:00:00,1.0010663346696667,9137.80281702736
z_state|RR|2025-10-19 00:00:00,1.001526652596304,8836.201232105095
z_state|RR|2025-10-26 00:00:00,1.002023464278018,8029.886554132994
z_state|RR|2025-11-02 00:00:00,1.0012792300027713,7963.246832104612
z_state|RR|2025-11-09 00:00:00,1.0023206418863795,8015.3847449837685
z_state|RR|2025-11-16 00:00:00,1.001555463123826,8149.6265140359865
z_state|RR|2025-11-23 00:00:00,1.0011117806841885,8108.613771096609
z_state|RR|2025-11-30 00:00:00,1.0009213673289412,8046.695776133518
z_state|RR|2025-12-07 00:00:00,1.0002414300891491,7918.702058632846
z_state|RR|2025-12-14 00:00:00,1.0005947055239115,7577.7508637453675
z_state|RR|2025-12-21 00:00:00,1.0001711892908625,7750.926472561484
z_state|RR|2025-12-28 00:00:00,1.000482619877365,7789.914131125681
z_state|SC|2015-01-04 00:00:00,1.0015922589679207,10104.028966640837
z_state|SC|2015-01-11 00:00:00,1.0014587548580387,9312.78076750954
z_state|SC|2015-01-18 00:00:00,1.0017071552117143,8411.24435030487
z_state|SC|2015-01-25 00:00:00,1.00075184700576,7532.866456414531
z_state|SC|2015-02-01 00:00:00,1.000428368565654,7348.725797018867
z_state|SC|2015-02-08 00:00:00,1.0007791802771535,7277.706035189463
z_state|SC|2015-02-15 00:00:00,1.0006100124511204,6944.369861219126
z_state|SC|2015-02-22 00:00:00,1.0002890074955222,6840.754642854455
z_state|SC|2015-03-01 00:00:00,1.000169493134198,6260.074090512882
z_state|SC|2015-03-08 00:00:00,1.0004010945310882,6608.7677399735
z_state|SC|2015-03-15 00:00:00,1.000261232824068,6834.596691075729
z_state|SC|2015-03-22 00:00:00,1.000567666309789,6366.460518964699
z_state|SC|2015-03-29 00:00:00,1.0002346092866585,6057.455255805879
z_state|SC|2015-04-05 00:00:00,1.0003782492119482,6024.267242560675
z_state|SC|2015-04-12 00:00:00,1.000602935123312,5766.857573237171
z_state|SC|2015-04-19 00:00:00,1.0003309579533468,5689.9247829922215
z_state|SC|2015-04-26 00:00:00,1.000107687032143,5658.955003549397
z_state|SC|2015-05-03 00:00:00,1.0005831780111176,5336.475565905944
z_state|SC|2015-05-10 00:00:00,1.0003126592123182,5251.270845470192
z_state|SC|2015-05-17 00:00:00,1.000859363512068,5204.433250908234
z_state|SC|2015-05-24 00:00:00,1.000957808089683,5504.5553093804365
z_state|SC|2015-05-31 00:00:00,1.0009834053987121,5484.394213932108
z_state|SC|2015-06-07 00:00:00,1.0007269036704727,5821.868628053791
z_state|SC|2015-06-14 00:00:00,1.000602223864713,5850.844131815432
z_state|SC|2015-06-21 00:00:00,1.0004011722261894,5805.666782181858
z_state|SC|2015-06-28 00:00:00,1.0007959535027047,5497.004786357977
z_state|SC|2015-07-05 00:00:00,1.000684286217149,5494.984464008565
z_state|SC|2015-07-12 00:00:00,1.0010146755600482,5788.225047501852
z_state|SC|2015-07-19 00:00:00,1.00084282496632,5736.559429827378
z_state|SC|2015-07-26 00:00:00,1.0008398905572757,5490.2643347946705
z_state|SC|2015-08-02 00:00:00,1.0009382179310329,5731.002891676665
z_state|SC|2015-08-09 00:00:00,1.0006893554820608,5861.356812340783
z_state|SC|2015-08-16 00:00:00,1.0006032316052307,5661.728239419106
z_state|SC|2015-08-23 00:00:00,1.0007033933014893,5704.75904507907
z_state|SC|2015-08-30 00:00:00,1.0004875166117013,5666.3997131295655
z_state|SC|2015-09-06 00:00:00,1.000327746615566,5735.041641690386
z_state|SC|2015-09-13 00:00:00,1.0006063903799265,5846.51261136786
z_state|SC|2015-09-20 00:00:00,1.0005647857854614,5829.148694486901
z_state|SC|2015-09-27 00:00:00,1.000815390375604,5535.898736546845
z_state|SC|2015-10-04 00:00:00,1.0003177594404586,5430.107114779226
z_state|SC|2015-10-11 00:00:00,1.0006953381173203,5429.12219967375
z_state|SC|2015-10-18 00:00:00,1.0005785661579973,5549.957637817986
z_state|SC|2015-10-25 00:00:00,1.0002883402696696,5618.205892027953
z_state|SC|2015-11-01 00:00:00,1.0003336557557492,5666.629385915964
z_state|SC|2015-11-08 00:00:00,1.000258331822008,5768.4361531095965
z_state|SC|2015-11-15 00:00:00,1.0003781756868004,5539.514743077143
z_state|SC|2015-11-22 00:00:00,1.0003582767355905,5570.045303322637
z_state|SC|2015-11-29 00:00:00,1.0003258545848583,5502.934603229992
z_state|SC|2015-12-06 00:00:00,1.0001290791685005,5752.532824303409
z_state|SC|2015-12-13 00:00:00,1.00049480925459,5861.070425649736
z_state|SC|2015-12-20 00:00:00,1.0006463674588417,5766.498251336763
z_state|SC|2015-12-27 00:00:00,1.0007110461828195,5815.65405135222
z_state|SC|2016-01-03 00:00:00,1.0010761930791647,5651.532972216094
z_state|SC|2016-01-10 00:00:00,1.0011218337614658,5469.805354227299
z_state|SC|2016-01-17 00:00:00,1.0012861310479648,5641.324694278787
z_state|SC|2016-01-24 00:00:00,1.0014291748953819,5919.807076387993
z_state|SC|2016-01-31 00:00:00,1.001552707062988,5652.2845776984295
z_state|SC|2016-02-07 00:00:00,1.0014140559505358,5575.899366803812
z_state|SC|2016-02-14 00:00:00,1.0008598525715462,5621.24333103873
z_state|SC|2016-02-21 00:00:00,1.0006397169303354,5534.037065683321
z_state|SC|2016-02-28 00:00:00,1.0009624504628303,5672.629692124648
z_state|SC|2016-03-06 00:00:00,1.0009681859975996,5648.635632253425
z_state|SC|2016-03-13 00:00:00,1.0006041037937379,6163.326900246884
z_state|SC|2016-03-20 00:00:00,1.0010824371165346,5886.148269900791
z_state|SC|2016-03-27 00:00:00,1.0006753941745086,5655.066591760677
z_state|SC|2016-04-03 00:00:00,1.0008143988460187,5523.393806456562
z_state|SC|2016-04-10 00:00:00,1.0004803107568152,5651.121394238946
z_state|SC|2016-04-17 00:00:00,1.0004480786039665,5714.247205890424
z_state|SC|2016-04-24 00:00:00,1.0007163601019384,5911.407696909402
z_state|SC|2016-05-01 00:00:00,1.0011437241153516,5328.59174724367
z_state|SC|2016-05-08 00:00:00,1.0008126865513174,5222.024607461547
z_state|SC|2016-05-15 00:00:00,1.0008907991549558,5419.477677084956
z_state|SC|2016-05-22 00:00:00,1.001092739508986,5245.3532054491525
z_state|SC|2016-05-29 00:00:00,1.0006615390043663,5085.770570005734
z_state|SC|2016-06-05 00:00:00,1.0005770666640612,5063.6447833890625
z_state|SC|2016-06-12 00:00:00,1.0012912735619193,5116.708552516717
z_state|SC|2016-06-19 00:00:00,1.001396593139898,5322.532214339472
z_state|SC|2016-06-26 00:00:00,1.0008204158515959,5354.179811082928
z_state|SC|2016-07-03 00:00:00,1.001164640817128,5443.66892527424
z_state|SC|2016-07-10 00:00:00,1.000899410304378,5510.427640026334
z_state|SC|2016-07-17 00:00:00,1.0010542282148567,5240.94661666424
z_state|SC|2016-07-24 00:00:00,1.0014776258911982,5109.587528618896
z_state|SC|2016-07-31 00:00:00,1.0023692090159224,5342.741977995203
z_state|SC|2016-08-07 00:00:00,1.0012551566514294,5298.104950972269
z_state|SC|2016-08-14 00:00:00,1.0005888990628422,5529.500172310218
z_state|SC|2016-08-21 00:00:00,1.0006185694342362,5723.382205052085
z_state|SC|2016-08-28 00:00:00,1.0007879349142461,5784.183170406568
z_state|SC|2016-09-04 00:00:00,1.0006674088659762,5468.863032084607
z_state|SC|2016-09-11 00:00:00,1.0007207133011684,5642.904012981337
z_state|SC|2016-09-18 00:00:00,1.000661899247939,5713.368678447535
z_state|SC|2016-09-25 00:00:00,1.0005552034481773,5887.334032637223
z_state|SC|2016-10-02 00:00:00,1.0005400519657177,5870.87830447915
z_state|SC|2016-10-09 00:00:00,1.001031848584486,5776.623340730593
z_state|SC|2016-10-16 00:00:00,1.0012285275055728,5768.559197979281
z_state|SC|2016-10-23 00:00:00,1.0007596931055904,5595.620701653731
z_state|SC|2016-10-30 00:00:00,1.0004075827981926,5626.789110554673
z_state|SC|2016-11-06 00:00:00,1.0003783165292874,5791.503195992929
z_state|SC|2016-11-13 00:00:00,1.0005631304532256,5654.383498273896
z_state|SC|2016-11-20 00:00:00,1.0004297311404438,5557.435340808354
z_state|SC|2016-11-27 00:00:00,1.001071741602013,5431.588726776552
z_state|SC|2016-12-04 00:00:00,1.0011487502029026,5630.660324258556
z_state|SC|2016-12-11 00:00:00,1.0012420516196487,5334.842649356262
z_state|SC|2016-12-18 00:00:00,1.0017820672082234,5411.361622167105
z_state|SC|2016-12-25 00:00:00,1.0017129113311731,5462.884576902885
z_state|SC|2017-01-01 00:00:00,1.0019150756788575,5366.610211077675
z_state|SC|2017-01-08 00:00:00,1.00164620707307,5225.579844082336
z_state|SC|2017-01-15 00:00:00,1.0007313574169119,5344.257889527484
z_state|SC|2017-01-22 00:00:00,1.0005010772221774,5397.52962417406
z_state|SC|2017-01-29 00:00:00,1.0011423318160935,5316.386237399772
z_state|SC|2017-02-05 00:00:00,1.0014314563818631,5297.407867827613
z_state|SC|2017-02-12 00:00:00,1.0018662312902074,5237.1848654952455
z_state|SC|2017-02-19 00:00:00,1.0011417778218394,5398.380625914315
z_state|SC|2017-02-26 00:00:00,1.0009471390952895,5382.790315797685
z_state|SC|2017-03-05 00:00:00,1.0004760998265654,5547.784592789173
z_state|SC|2017-03-12 00:00:00,1.000588306791903,5280.500907038546
z_state|SC|2017-03-19 00:00:00,1.0011965004133758,5223.854492196463
z_state|SC|2017-03-26 00:00:00,1.0011427114512563,5526.920247697086
z_state|SC|2017-04-02 00:00:00,1.0005142248274548,5643.774094399003
z_state|SC|2017-04-09 00:00:00,1.0004091631965122,5716.517464290878
z_state|SC|2017-04-16 00:00:00,1.0003065430386917,5594.633920413826
z_state|SC|2017-04-23 00:00:00,1.000796304018226,5525.291138952088
z_state|SC|2017-04-30 00:00:00,1.0008120466331796,5496.304130312784
z_state|SC|2017-05-07 00:00:00,1.0007932129553565,5388.560368551623
z_state|SC|2017-05-14 00:00:00,1.0004700110763256,5520.998698606946
z_state|SC|2017-05-21 00:00:00,1.000212751451503,5542.416393372427
z_state|SC|2017-05-28 00:00:00,1.000660457510411,5412.128335682089
z_state|SC|2017-06-04 00:00:00,1.0011600816941058,5588.385365613407
z_state|SC|2017-06-11 00:00:00,1.0007908865351491,5330.656817650061
z_state|SC|2017-06-18 00:00:00,1.0004158029194048,5253.945542196235
z_state|SC|2017-06-25 00:00:00,1.0005407778311628,5292.056775386107
z_state|SC|2017-07-02 00:00:00,1.0005952191966958,5534.728142477197
